"municipio","ano","homicidio_doloso","furto","roubo","furto_roubo_veiculos"
"Santa Salete",2005,0,4,1,1
"Santa Salete",2006,0,7,0,0
"Santa Salete",2007,0,5,0,0
"Santa Salete",2008,0,4,0,1
"Santa Salete",2009,0,3,0,0
"Santa Salete",2010,0,3,0,1
"Santa Salete",2011,0,4,1,0
"Santa Salete",2012,0,10,0,0
"Santa Salete",2013,0,8,0,1
"Santa Salete",2014,0,11,0,1
"Santa Salete",2015,0,9,0,0
"Santana da Ponte Pensa",2001,1,4,0,0
"Santana da Ponte Pensa",2002,0,6,0,0
"Santana da Ponte Pensa",2003,0,10,0,0
"Santana da Ponte Pensa",2004,0,11,0,0
"Santana da Ponte Pensa",2005,0,7,0,0
"Santana da Ponte Pensa",2006,0,5,1,0
"Santana da Ponte Pensa",2007,0,6,0,0
"Santana da Ponte Pensa",2008,0,6,0,0
"Santana da Ponte Pensa",2009,0,7,0,0
"Santana da Ponte Pensa",2010,0,12,0,0
"Santana da Ponte Pensa",2011,0,6,0,1
"Santana da Ponte Pensa",2012,0,10,0,2
"Santana da Ponte Pensa",2013,0,12,0,1
"Santana da Ponte Pensa",2014,0,4,0,0
"Santana da Ponte Pensa",2015,0,3,1,2
"Santana de Parnaíba",2001,28,541,209,115
"Santana de Parnaíba",2002,37,556,211,114
"Santana de Parnaíba",2003,39,814,195,86
"Santana de Parnaíba",2004,32,641,137,113
"Santana de Parnaíba",2005,38,613,121,71
"Santana de Parnaíba",2006,32,608,135,89
"Santana de Parnaíba",2007,18,611,128,70
"Santana de Parnaíba",2008,9,649,144,48
"Santana de Parnaíba",2009,9,676,203,29
"Santana de Parnaíba",2010,14,573,193,59
"Santana de Parnaíba",2011,8,551,179,30
"Santana de Parnaíba",2012,12,532,171,70
"Santana de Parnaíba",2013,11,672,206,108
"Santana de Parnaíba",2014,7,417,144,86
"Santana de Parnaíba",2015,10,405,118,62
"Santo Anastácio",2001,1,192,4,4
"Santo Anastácio",2002,2,238,8,5
"Santo Anastácio",2003,2,195,7,1
"Santo Anastácio",2004,4,146,8,3
"Santo Anastácio",2005,1,171,7,8
"Santo Anastácio",2006,2,137,9,8
"Santo Anastácio",2007,2,90,11,1
"Santo Anastácio",2008,1,116,3,6
"Santo Anastácio",2009,1,149,10,2
"Santo Anastácio",2010,1,136,3,1
"Santo Anastácio",2011,1,110,2,4
"Santo Anastácio",2012,4,124,1,4
"Santo Anastácio",2013,1,101,10,5
"Santo Anastácio",2014,1,129,3,6
"Santo Anastácio",2015,0,112,8,2
"Santo André",2001,213,6474,6295,11867
"Santo André",2002,195,7317,6062,11354
"Santo André",2003,189,8199,6271,10387
"Santo André",2004,114,7115,5362,9051
"Santo André",2005,103,8294,6641,8740
"Santo André",2006,87,8154,6057,8073
"Santo André",2007,69,8323,5894,6087
"Santo André",2008,110,7751,6124,5755
"Santo André",2009,86,7677,6977,5929
"Santo André",2010,78,7441,6255,5357
"Santo André",2011,66,8956,6611,5869
"Santo André",2012,65,8264,5488,6455
"Santo André",2013,59,7846,6011,7541
"Santo André",2014,69,7713,8616,7732
"Santo André",2015,42,6840,8631,6265
"Santo Antônio da Alegria",2001,0,44,2,0
"Santo Antônio da Alegria",2002,0,45,1,1
"Santo Antônio da Alegria",2003,0,44,0,3
"Santo Antônio da Alegria",2004,0,41,2,3
"Santo Antônio da Alegria",2005,0,48,3,2
"Santo Antônio da Alegria",2006,0,59,2,0
"Santo Antônio da Alegria",2007,0,63,3,5
"Santo Antônio da Alegria",2008,0,45,1,1
"Santo Antônio da Alegria",2009,0,69,1,6
"Santo Antônio da Alegria",2010,1,74,5,3
"Santo Antônio da Alegria",2011,0,81,4,2
"Santo Antônio da Alegria",2012,2,73,4,1
"Santo Antônio da Alegria",2013,0,90,0,4
"Santo Antônio da Alegria",2014,1,83,5,7
"Santo Antônio da Alegria",2015,0,68,4,4
"Santo Antônio de Posse",2001,2,187,33,45
"Santo Antônio de Posse",2002,7,186,36,40
"Santo Antônio de Posse",2003,4,252,41,31
"Santo Antônio de Posse",2004,9,229,41,20
"Santo Antônio de Posse",2005,3,191,29,27
"Santo Antônio de Posse",2006,8,210,28,24
"Santo Antônio de Posse",2007,5,248,41,37
"Santo Antônio de Posse",2008,6,148,32,43
"Santo Antônio de Posse",2009,5,163,26,39
"Santo Antônio de Posse",2010,4,152,29,27
"Santo Antônio de Posse",2011,5,172,27,34
"Santo Antônio de Posse",2012,0,115,9,18
"Santo Antônio de Posse",2013,3,184,24,42
"Santo Antônio de Posse",2014,1,155,30,58
"Santo Antônio de Posse",2015,8,147,31,42
"Santo Antônio do Aracanguá",2001,0,62,3,1
"Santo Antônio do Aracanguá",2002,0,79,3,1
"Santo Antônio do Aracanguá",2003,0,84,2,1
"Santo Antônio do Aracanguá",2004,0,53,2,1
"Santo Antônio do Aracanguá",2005,1,72,3,3
"Santo Antônio do Aracanguá",2006,1,62,3,3
"Santo Antônio do Aracanguá",2007,1,61,3,1
"Santo Antônio do Aracanguá",2008,0,62,0,0
"Santo Antônio do Aracanguá",2009,0,76,5,4
"Santo Antônio do Aracanguá",2010,0,62,2,2
"Santo Antônio do Aracanguá",2011,1,74,2,0
"Santo Antônio do Aracanguá",2012,2,86,1,3
"Santo Antônio do Aracanguá",2013,0,76,1,1
"Santo Antônio do Aracanguá",2014,0,94,2,0
"Santo Antônio do Aracanguá",2015,1,96,2,2
"Santo Antônio do Jardim",2001,1,51,1,3
"Santo Antônio do Jardim",2002,0,37,0,5
"Santo Antônio do Jardim",2003,0,28,0,3
"Santo Antônio do Jardim",2004,0,9,1,3
"Santo Antônio do Jardim",2005,0,22,2,5
"Santo Antônio do Jardim",2006,0,20,0,5
"Santo Antônio do Jardim",2007,0,36,1,4
"Santo Antônio do Jardim",2008,0,33,2,4
"Santo Antônio do Jardim",2009,1,39,1,5
"Santo Antônio do Jardim",2010,0,36,0,5
"Santo Antônio do Jardim",2011,0,36,2,5
"Santo Antônio do Jardim",2012,1,40,4,18
"Santo Antônio do Jardim",2013,0,42,3,9
"Santo Antônio do Jardim",2014,1,26,2,13
"Santo Antônio do Jardim",2015,0,26,2,16
"Santo Antônio do Pinhal",2001,1,50,8,4
"Santo Antônio do Pinhal",2002,0,65,3,9
"Santo Antônio do Pinhal",2003,0,71,6,4
"Santo Antônio do Pinhal",2004,0,123,4,6
"Santo Antônio do Pinhal",2005,0,92,8,6
"Santo Antônio do Pinhal",2006,0,74,6,9
"Santo Antônio do Pinhal",2007,0,109,7,2
"Santo Antônio do Pinhal",2008,0,72,8,6
"Santo Antônio do Pinhal",2009,0,78,7,9
"Santo Antônio do Pinhal",2010,0,72,9,3
"Santo Antônio do Pinhal",2011,0,51,6,6
"Santo Antônio do Pinhal",2012,0,71,7,5
"Santo Antônio do Pinhal",2013,0,92,6,1
"Santo Antônio do Pinhal",2014,0,48,5,9
"Santo Antônio do Pinhal",2015,0,66,1,4
"Santo Expedito",2001,0,3,0,0
"Santo Expedito",2002,0,6,1,0
"Santo Expedito",2003,0,3,0,0
"Santo Expedito",2004,1,6,0,1
"Santo Expedito",2005,1,10,1,1
"Santo Expedito",2006,0,17,1,0
"Santo Expedito",2007,0,19,0,0
"Santo Expedito",2008,1,25,1,0
"Santo Expedito",2009,0,16,0,1
"Santo Expedito",2010,0,15,0,0
"Santo Expedito",2011,0,8,0,0
"Santo Expedito",2012,0,14,0,0
"Santo Expedito",2013,0,8,1,0
"Santo Expedito",2014,1,12,1,0
"Santo Expedito",2015,0,17,1,0
"Santópolis do Aguapeí",2001,0,41,1,2
"Santópolis do Aguapeí",2002,0,32,9,1
"Santópolis do Aguapeí",2003,0,59,14,1
"Santópolis do Aguapeí",2004,0,40,2,2
"Santópolis do Aguapeí",2005,0,34,5,1
"Santópolis do Aguapeí",2006,0,36,2,0
"Santópolis do Aguapeí",2007,0,55,4,1
"Santópolis do Aguapeí",2008,2,41,7,4
"Santópolis do Aguapeí",2009,0,49,12,2
"Santópolis do Aguapeí",2010,0,82,7,3
"Santópolis do Aguapeí",2011,0,57,4,0
"Santópolis do Aguapeí",2012,0,64,7,1
"Santópolis do Aguapeí",2013,0,34,7,1
"Santópolis do Aguapeí",2014,0,56,9,0
"Santópolis do Aguapeí",2015,0,32,8,1
"Santos",2001,103,5585,2986,1819
"Santos",2002,99,7135,4203,2007
"Santos",2003,69,8369,4957,2637
"Santos",2004,56,8655,4906,2273
"Santos",2005,46,7975,4485,2113
"Santos",2006,46,8385,4705,2196
"Santos",2007,27,8571,4265,2555
"Santos",2008,16,6483,3187,2282
"Santos",2009,33,7386,4021,2601
"Santos",2010,36,7106,4047,2330
"Santos",2011,26,8551,4342,2014
"Santos",2012,35,9269,3721,1659
"Santos",2013,30,8915,3927,1541
"Santos",2014,16,6954,4984,2075
"Santos",2015,11,6454,4317,1720
"São Bento do Sapucaí",2001,0,48,6,4
"São Bento do Sapucaí",2002,0,72,4,1
"São Bento do Sapucaí",2003,0,115,4,1
"São Bento do Sapucaí",2004,0,111,2,4
"São Bento do Sapucaí",2005,0,142,7,6
"São Bento do Sapucaí",2006,1,128,5,14
"São Bento do Sapucaí",2007,2,121,4,5
"São Bento do Sapucaí",2008,1,78,7,9
"São Bento do Sapucaí",2009,0,97,17,14
"São Bento do Sapucaí",2010,0,91,10,15
"São Bento do Sapucaí",2011,0,98,6,3
"São Bento do Sapucaí",2012,0,102,10,10
"São Bento do Sapucaí",2013,1,110,3,5
"São Bento do Sapucaí",2014,0,94,15,12
"São Bento do Sapucaí",2015,0,76,5,9
"São Bernardo do Campo",2001,264,6740,5481,7947
"São Bernardo do Campo",2002,253,6644,5062,6900
"São Bernardo do Campo",2003,255,7618,5665,6613
"São Bernardo do Campo",2004,208,7701,5606,6051
"São Bernardo do Campo",2005,147,7699,6396,6592
"São Bernardo do Campo",2006,106,7348,6329,5761
"São Bernardo do Campo",2007,86,8031,5996,5147
"São Bernardo do Campo",2008,70,8132,6890,4998
"São Bernardo do Campo",2009,86,7515,7889,5304
"São Bernardo do Campo",2010,68,7061,6622,5493
"São Bernardo do Campo",2011,86,7300,6198,5996
"São Bernardo do Campo",2012,80,8706,5458,5567
"São Bernardo do Campo",2013,76,8962,5769,6613
"São Bernardo do Campo",2014,67,6562,7521,6406
"São Bernardo do Campo",2015,49,7140,8118,4895
"São Caetano do Sul",2001,20,1868,1190,2693
"São Caetano do Sul",2002,11,2022,1150,2208
"São Caetano do Sul",2003,13,2210,1255,1645
"São Caetano do Sul",2004,7,2003,1280,1724
"São Caetano do Sul",2005,3,1698,1303,2602
"São Caetano do Sul",2006,7,1667,1140,2186
"São Caetano do Sul",2007,2,1628,1038,1756
"São Caetano do Sul",2008,4,1940,1246,1632
"São Caetano do Sul",2009,7,1976,1495,1821
"São Caetano do Sul",2010,3,1731,1322,1772
"São Caetano do Sul",2011,3,1919,1353,1665
"São Caetano do Sul",2012,4,1758,1059,1435
"São Caetano do Sul",2013,4,1753,1189,1614
"São Caetano do Sul",2014,4,1723,1132,1497
"São Caetano do Sul",2015,5,1426,951,930
"São Carlos",2001,22,3016,491,344
"São Carlos",2002,22,2729,361,315
"São Carlos",2003,17,3225,390,328
"São Carlos",2004,18,3198,363,310
"São Carlos",2005,19,3423,523,387
"São Carlos",2006,15,2860,440,380
"São Carlos",2007,15,2993,340,244
"São Carlos",2008,15,2897,409,365
"São Carlos",2009,15,3182,632,397
"São Carlos",2010,9,3215,666,395
"São Carlos",2011,16,3065,727,470
"São Carlos",2012,29,3163,736,502
"São Carlos",2013,20,3351,859,549
"São Carlos",2014,22,2978,1051,624
"São Carlos",2015,22,3183,866,799
"São Francisco",2001,0,4,0,0
"São Francisco",2002,1,4,0,0
"São Francisco",2003,0,14,0,0
"São Francisco",2004,1,14,0,0
"São Francisco",2005,1,25,0,1
"São Francisco",2006,0,18,0,2
"São Francisco",2007,0,12,0,0
"São Francisco",2008,0,11,0,0
"São Francisco",2009,0,9,0,0
"São Francisco",2010,0,8,0,3
"São Francisco",2011,0,16,0,0
"São Francisco",2012,0,8,0,3
"São Francisco",2013,0,5,0,0
"São Francisco",2014,0,7,0,0
"São Francisco",2015,0,9,0,0
"São João da Boa Vista",2001,6,946,78,113
"São João da Boa Vista",2002,3,550,65,62
"São João da Boa Vista",2003,2,863,51,76
"São João da Boa Vista",2004,2,866,41,57
"São João da Boa Vista",2005,2,721,65,56
"São João da Boa Vista",2006,3,772,78,50
"São João da Boa Vista",2007,3,811,57,43
"São João da Boa Vista",2008,2,818,53,54
"São João da Boa Vista",2009,1,908,75,59
"São João da Boa Vista",2010,2,831,85,65
"São João da Boa Vista",2011,1,947,69,111
"São João da Boa Vista",2012,2,706,74,76
"São João da Boa Vista",2013,5,672,67,117
"São João da Boa Vista",2014,5,782,72,105
"São João da Boa Vista",2015,1,849,114,89
"São João das Duas Pontes",2001,1,10,1,0
"São João das Duas Pontes",2002,0,10,0,0
"São João das Duas Pontes",2003,0,13,0,0
"São João das Duas Pontes",2004,0,23,0,0
"São João das Duas Pontes",2005,0,8,0,0
"São João das Duas Pontes",2006,1,10,0,0
"São João das Duas Pontes",2007,0,10,1,1
"São João das Duas Pontes",2008,0,14,0,0
"São João das Duas Pontes",2009,1,11,1,0
"São João das Duas Pontes",2010,0,13,0,0
"São João das Duas Pontes",2011,0,7,0,1
"São João das Duas Pontes",2012,0,6,0,1
"São João das Duas Pontes",2013,0,9,0,0
"São João das Duas Pontes",2014,0,12,0,0
"São João das Duas Pontes",2015,0,6,0,0
"São João de Iracema",2001,0,14,0,0
"São João de Iracema",2002,0,16,0,0
"São João de Iracema",2003,0,14,0,0
"São João de Iracema",2004,0,10,0,0
"São João de Iracema",2005,1,15,1,1
"São João de Iracema",2006,0,8,0,0
"São João de Iracema",2007,0,5,0,1
"São João de Iracema",2008,0,2,0,0
"São João de Iracema",2009,0,12,0,0
"São João de Iracema",2010,0,12,0,1
"São João de Iracema",2011,0,11,0,1
"São João de Iracema",2012,0,3,0,0
"São João de Iracema",2013,0,2,0,1
"São João de Iracema",2014,0,14,0,0
"São João de Iracema",2015,0,6,0,0
"São João do Pau d'Alho",2001,0,11,0,0
"São João do Pau d'Alho",2002,0,6,1,0
"São João do Pau d'Alho",2003,0,4,0,0
"São João do Pau d'Alho",2004,0,9,0,0
"São João do Pau d'Alho",2005,0,10,0,0
"São João do Pau d'Alho",2006,0,9,0,0
"São João do Pau d'Alho",2007,0,5,0,0
"São João do Pau d'Alho",2008,0,8,0,0
"São João do Pau d'Alho",2009,0,26,0,0
"São João do Pau d'Alho",2010,0,19,1,0
"São João do Pau d'Alho",2011,0,20,0,0
"São João do Pau d'Alho",2012,0,11,0,1
"São João do Pau d'Alho",2013,0,14,0,0
"São João do Pau d'Alho",2014,0,17,0,1
"São João do Pau d'Alho",2015,0,17,0,1
"São Joaquim da Barra",2001,3,512,37,17
"São Joaquim da Barra",2002,5,529,48,19
"São Joaquim da Barra",2003,3,652,39,15
"São Joaquim da Barra",2004,2,542,38,40
"São Joaquim da Barra",2005,5,628,57,25
"São Joaquim da Barra",2006,7,770,65,39
"São Joaquim da Barra",2007,1,770,59,54
"São Joaquim da Barra",2008,2,676,45,33
"São Joaquim da Barra",2009,3,682,39,54
"São Joaquim da Barra",2010,6,564,53,33
"São Joaquim da Barra",2011,3,511,41,49
"São Joaquim da Barra",2012,3,441,30,59
"São Joaquim da Barra",2013,0,422,14,43
"São Joaquim da Barra",2014,2,391,23,55
"São Joaquim da Barra",2015,2,424,38,52
"São José da Bela Vista",2001,0,69,2,2
"São José da Bela Vista",2002,0,74,3,1
"São José da Bela Vista",2003,1,63,3,3
"São José da Bela Vista",2004,1,71,3,5
"São José da Bela Vista",2005,0,86,10,1
"São José da Bela Vista",2006,3,87,9,3
"São José da Bela Vista",2007,3,103,6,2
"São José da Bela Vista",2008,1,73,1,7
"São José da Bela Vista",2009,0,158,10,2
"São José da Bela Vista",2010,1,126,12,1
"São José da Bela Vista",2011,1,100,1,10
"São José da Bela Vista",2012,0,133,7,3
"São José da Bela Vista",2013,0,94,6,3
"São José da Bela Vista",2014,0,83,3,5
"São José da Bela Vista",2015,0,80,7,5
"São José do Barreiro",2001,0,28,1,0
"São José do Barreiro",2002,2,32,1,0
"São José do Barreiro",2003,1,49,1,0
"São José do Barreiro",2004,1,34,2,1
"São José do Barreiro",2005,3,55,2,1
"São José do Barreiro",2006,1,58,2,0
"São José do Barreiro",2007,1,44,0,0
"São José do Barreiro",2008,1,38,1,0
"São José do Barreiro",2009,0,35,2,1
"São José do Barreiro",2010,1,33,0,0
"São José do Barreiro",2011,0,30,1,0
"São José do Barreiro",2012,0,31,1,0
"São José do Barreiro",2013,0,21,1,1
"São José do Barreiro",2014,0,16,0,0
"São José do Barreiro",2015,0,21,1,1
"São José do Rio Pardo",2001,1,421,48,41
"São José do Rio Pardo",2002,4,492,41,62
"São José do Rio Pardo",2003,0,614,45,60
"São José do Rio Pardo",2004,2,547,57,30
"São José do Rio Pardo",2005,1,447,21,27
"São José do Rio Pardo",2006,1,540,41,30
"São José do Rio Pardo",2007,1,546,33,29
"São José do Rio Pardo",2008,0,470,61,41
"São José do Rio Pardo",2009,0,601,60,54
"São José do Rio Pardo",2010,0,549,41,35
"São José do Rio Pardo",2011,1,621,42,35
"São José do Rio Pardo",2012,0,671,39,49
"São José do Rio Pardo",2013,1,593,49,52
"São José do Rio Pardo",2014,1,394,31,49
"São José do Rio Pardo",2015,1,387,57,37
"São José do Rio Preto",2001,50,7966,1308,1202
"São José do Rio Preto",2002,45,8811,1182,1089
"São José do Rio Preto",2003,37,9976,1319,1366
"São José do Rio Preto",2004,32,9824,1290,1614
"São José do Rio Preto",2005,35,9020,1371,1345
"São José do Rio Preto",2006,28,8264,1181,1489
"São José do Rio Preto",2007,31,8187,1039,1390
"São José do Rio Preto",2008,21,7704,1241,1399
"São José do Rio Preto",2009,32,8441,1585,1974
"São José do Rio Preto",2010,28,7851,1534,1543
"São José do Rio Preto",2011,30,9226,1561,1472
"São José do Rio Preto",2012,22,7372,1435,1616
"São José do Rio Preto",2013,39,7066,1170,1564
"São José do Rio Preto",2014,36,6857,1265,1477
"São José do Rio Preto",2015,24,6066,1278,1691
"São José dos Campos",2001,231,4606,2935,3112
"São José dos Campos",2002,186,4759,2861,2591
"São José dos Campos",2003,175,5390,3324,2742
"São José dos Campos",2004,139,5967,2893,2842
"São José dos Campos",2005,85,6807,3469,3207
"São José dos Campos",2006,86,6670,3380,3083
"São José dos Campos",2007,70,6505,3380,2408
"São José dos Campos",2008,57,5693,3197,2768
"São José dos Campos",2009,69,5947,3847,2734
"São José dos Campos",2010,55,6126,3539,2523
"São José dos Campos",2011,62,6024,3487,2859
"São José dos Campos",2012,66,6007,3012,2855
"São José dos Campos",2013,65,5847,2872,2907
"São José dos Campos",2014,55,5293,3196,2976
"São José dos Campos",2015,64,5399,3461,2839
"São Lourenço da Serra",2001,4,106,27,38
"São Lourenço da Serra",2002,0,134,24,28
"São Lourenço da Serra",2003,1,158,31,23
"São Lourenço da Serra",2004,4,210,42,37
"São Lourenço da Serra",2005,5,161,37,39
"São Lourenço da Serra",2006,5,188,31,33
"São Lourenço da Serra",2007,4,155,34,16
"São Lourenço da Serra",2008,6,125,28,7
"São Lourenço da Serra",2009,1,81,29,13
"São Lourenço da Serra",2010,4,78,28,12
"São Lourenço da Serra",2011,1,94,35,4
"São Lourenço da Serra",2012,5,133,52,32
"São Lourenço da Serra",2013,2,108,26,21
"São Lourenço da Serra",2014,2,99,49,46
"São Lourenço da Serra",2015,2,161,54,20
"São Luís do Paraitinga",2001,2,117,7,8
"São Luís do Paraitinga",2002,2,142,4,9
"São Luís do Paraitinga",2003,1,167,8,6
"São Luís do Paraitinga",2004,1,176,11,15
"São Luís do Paraitinga",2005,0,218,18,15
"São Luís do Paraitinga",2006,1,192,20,9
"São Luís do Paraitinga",2007,1,179,19,5
"São Luís do Paraitinga",2008,1,191,12,13
"São Luís do Paraitinga",2009,1,145,19,7
"São Luís do Paraitinga",2010,1,183,14,8
"São Luís do Paraitinga",2011,0,125,15,8
"São Luís do Paraitinga",2012,0,102,9,0
"São Luís do Paraitinga",2013,1,130,10,2
"São Luís do Paraitinga",2014,0,94,14,5
"São Luís do Paraitinga",2015,1,145,13,0
"São Manuel",2001,2,456,40,35
"São Manuel",2002,3,427,23,40
"São Manuel",2003,2,548,48,35
"São Manuel",2004,1,524,35,29
"São Manuel",2005,1,485,31,25
"São Manuel",2006,4,460,39,22
"São Manuel",2007,5,350,24,33
"São Manuel",2008,3,335,26,27
"São Manuel",2009,2,507,44,41
"São Manuel",2010,3,410,40,13
"São Manuel",2011,1,258,22,27
"São Manuel",2012,1,201,21,16
"São Manuel",2013,3,225,19,32
"São Manuel",2014,4,268,22,27
"São Manuel",2015,0,317,24,25
"São Miguel Arcanjo",2001,0,298,27,25
"São Miguel Arcanjo",2002,1,351,20,11
"São Miguel Arcanjo",2003,1,307,14,15
"São Miguel Arcanjo",2004,2,315,20,14
"São Miguel Arcanjo",2005,2,360,29,12
"São Miguel Arcanjo",2006,3,372,23,13
"São Miguel Arcanjo",2007,1,366,31,10
"São Miguel Arcanjo",2008,2,261,36,10
"São Miguel Arcanjo",2009,0,262,35,18
"São Miguel Arcanjo",2010,1,344,30,28
"São Miguel Arcanjo",2011,1,375,15,13
"São Miguel Arcanjo",2012,2,266,10,25
"São Miguel Arcanjo",2013,2,331,45,13
"São Miguel Arcanjo",2014,3,264,39,19
"São Miguel Arcanjo",2015,0,296,50,26
"São Paulo",2001,5174,115380,112177,108651
"São Paulo",2002,4631,126099,120654,96269
"São Paulo",2003,4276,142694,132410,92880
"São Paulo",2004,3368,166095,114201,102826
"São Paulo",2005,2468,176119,111045,101723
"São Paulo",2006,1981,172168,105895,90582
"São Paulo",2007,1538,148305,108901,78477
"São Paulo",2008,1263,154539,109637,74617
"São Paulo",2009,1237,176644,123501,79118
"São Paulo",2010,1196,171273,110909,77855
"São Paulo",2011,1019,198252,109709,83295
"São Paulo",2012,1368,199428,113044,86945
"São Paulo",2013,1175,201305,126526,99190
"São Paulo",2014,1132,190717,160210,99047
"São Paulo",2015,991,176579,154706,82005
"São Pedro",2001,4,472,47,42
"São Pedro",2002,6,434,47,44
"São Pedro",2003,2,561,41,55
"São Pedro",2004,6,579,53,46
"São Pedro",2005,5,634,55,59
"São Pedro",2006,4,706,38,56
"São Pedro",2007,2,625,59,36
"São Pedro",2008,3,598,48,29
"São Pedro",2009,1,674,58,58
"São Pedro",2010,2,511,65,29
"São Pedro",2011,5,562,65,68
"São Pedro",2012,4,492,90,54
"São Pedro",2013,5,441,67,80
"São Pedro",2014,7,418,99,42
"São Pedro",2015,1,318,59,42
"São Pedro do Turvo",2001,0,80,5,2
"São Pedro do Turvo",2002,1,71,2,4
"São Pedro do Turvo",2003,0,55,3,1
"São Pedro do Turvo",2004,1,54,6,1
"São Pedro do Turvo",2005,0,62,2,5
"São Pedro do Turvo",2006,1,53,1,2
"São Pedro do Turvo",2007,1,56,0,3
"São Pedro do Turvo",2008,0,46,0,1
"São Pedro do Turvo",2009,1,40,3,7
"São Pedro do Turvo",2010,1,28,2,5
"São Pedro do Turvo",2011,1,27,1,1
"São Pedro do Turvo",2012,0,42,3,1
"São Pedro do Turvo",2013,0,48,2,6
"São Pedro do Turvo",2014,0,38,5,4
"São Pedro do Turvo",2015,0,58,2,5
"São Roque",2001,20,776,157,363
"São Roque",2002,19,865,231,351
"São Roque",2003,8,944,237,334
"São Roque",2004,13,1011,153,229
"São Roque",2005,8,1013,190,194
"São Roque",2006,12,942,141,260
"São Roque",2007,9,887,127,149
"São Roque",2008,13,697,153,128
"São Roque",2009,9,689,157,150
"São Roque",2010,15,666,141,128
"São Roque",2011,7,651,149,231
"São Roque",2012,8,715,248,176
"São Roque",2013,12,715,191,142
"São Roque",2014,5,689,233,164
"São Roque",2015,7,765,174,141
"São Sebastião",2001,29,1140,259,61
"São Sebastião",2002,35,1359,210,101
"São Sebastião",2003,35,1615,269,110
"São Sebastião",2004,35,1636,328,84
"São Sebastião",2005,31,1535,416,141
"São Sebastião",2006,26,1379,344,122
"São Sebastião",2007,18,1267,225,102
"São Sebastião",2008,15,1295,195,74
"São Sebastião",2009,16,1460,332,74
"São Sebastião",2010,19,1540,300,56
"São Sebastião",2011,15,1663,257,42
"São Sebastião",2012,10,1780,259,87
"São Sebastião",2013,16,1647,316,118
"São Sebastião",2014,25,1425,339,85
"São Sebastião",2015,22,1334,292,89
"São Sebastião da Grama",2001,0,74,6,2
"São Sebastião da Grama",2002,1,50,3,5
"São Sebastião da Grama",2003,0,74,3,5
"São Sebastião da Grama",2004,0,50,4,3
"São Sebastião da Grama",2005,1,38,3,2
"São Sebastião da Grama",2006,1,123,10,4
"São Sebastião da Grama",2007,2,110,6,7
"São Sebastião da Grama",2008,0,82,1,5
"São Sebastião da Grama",2009,0,87,12,6
"São Sebastião da Grama",2010,0,84,14,6
"São Sebastião da Grama",2011,0,90,8,4
"São Sebastião da Grama",2012,0,81,8,8
"São Sebastião da Grama",2013,0,67,8,5
"São Sebastião da Grama",2014,1,68,4,7
"São Sebastião da Grama",2015,0,78,7,16
"São Simão",2001,0,137,6,16
"São Simão",2002,4,155,8,6
"São Simão",2003,0,230,22,3
"São Simão",2004,1,177,15,7
"São Simão",2005,1,252,27,17
"São Simão",2006,0,196,19,7
"São Simão",2007,1,161,17,11
"São Simão",2008,0,130,21,13
"São Simão",2009,1,190,25,6
"São Simão",2010,2,156,18,3
"São Simão",2011,1,121,23,4
"São Simão",2012,0,114,16,7
"São Simão",2013,1,131,17,7
"São Simão",2014,0,173,28,14
"São Simão",2015,2,154,20,19
"São Vicente",2001,166,2639,2702,657
"São Vicente",2002,139,3371,2149,742
"São Vicente",2003,100,4135,2522,979
"São Vicente",2004,71,4562,2672,1017
"São Vicente",2005,42,4202,2740,1060
"São Vicente",2006,41,4504,2791,836
"São Vicente",2007,34,4263,2562,791
"São Vicente",2008,35,3552,2651,880
"São Vicente",2009,59,3281,3018,1137
"São Vicente",2010,44,3480,2861,1222
"São Vicente",2011,41,4001,3276,1155
"São Vicente",2012,38,4421,4002,1322
"São Vicente",2013,39,4198,3884,1476
"São Vicente",2014,37,3739,4113,1328
"São Vicente",2015,26,3151,3109,985
"Sarapuí",2001,0,56,3,1
"Sarapuí",2002,1,55,4,6
"Sarapuí",2003,1,86,4,2
"Sarapuí",2004,0,97,5,7
"Sarapuí",2005,1,130,14,4
"Sarapuí",2006,0,98,12,5
"Sarapuí",2007,2,98,3,0
"Sarapuí",2008,1,90,13,3
"Sarapuí",2009,2,98,19,1
"Sarapuí",2010,0,85,11,0
"Sarapuí",2011,2,83,10,4
"Sarapuí",2012,0,68,13,5
"Sarapuí",2013,2,66,8,10
"Sarapuí",2014,1,91,7,9
"Sarapuí",2015,0,89,7,12
"Sarutaiá",2001,0,21,0,0
"Sarutaiá",2002,0,7,1,0
"Sarutaiá",2003,0,14,2,1
"Sarutaiá",2004,0,17,1,0
"Sarutaiá",2005,1,14,0,0
"Sarutaiá",2006,0,17,1,1
"Sarutaiá",2007,0,16,0,0
"Sarutaiá",2008,0,15,0,1
"Sarutaiá",2009,0,13,2,0
"Sarutaiá",2010,1,14,0,1
"Sarutaiá",2011,0,18,3,0
"Sarutaiá",2012,0,23,3,4
"Sarutaiá",2013,0,27,1,1
"Sarutaiá",2014,1,17,2,2
"Sarutaiá",2015,0,25,3,1
"Sebastianópolis do Sul",2001,0,4,0,0
"Sebastianópolis do Sul",2002,0,9,0,0
"Sebastianópolis do Sul",2003,0,7,0,1
"Sebastianópolis do Sul",2004,0,14,0,2
"Sebastianópolis do Sul",2005,0,8,0,0
"Sebastianópolis do Sul",2006,0,15,0,2
